"","county","name","surv_year","collection_date","week","month","trap_nights","trap","trap_problem_bit","num_trap","sex","collection_type","latitude","longitude","collection_latitude","collection_longitude","closest_latitude","closest_longitude","Station_Distance","MaxTemp1DayPrior","MaxTemp2DayPrior","MaxTemp3DayPrior","MaxTemp1WeekPrior","MaxTemp2WeekPrior","MaxTemp3WeekPrior","MaxTemp1MonthPrior","MaxTemp2MonthPrior","MaxTemp3MonthPrior","MaxTemp1QuarterPrior","MaxTemp2QuarterPrior","MaxTemp3QuarterPrior","MinTemp1DayPrior","MinTemp2DayPrior","MinTemp3DayPrior","MinTemp1WeekPrior","MinTemp2WeekPrior","MinTemp3WeekPrior","MinTemp1MonthPrior","MinTemp2MonthPrior","MinTemp3MonthPrior","MinTemp1QuarterPrior","MinTemp2QuarterPrior","MinTemp3QuarterPrior","Precip1DayPrior_log","Precip2DayPrior_log","Precip3DayPrior_log","Precip1WeekPrior_log","Precip2WeekPrior_log","Precip3WeekPrior_log","Precip1MonthPrior_log","Precip2MonthPrior_log","Precip3MonthPrior_log","Precip1QuarterPrior_log","Precip2QuarterPrior","Precip3QuarterPrior","DiurnalTemp1DayPrior","DiurnalTemp2DayPrior","DiurnalTemp3DayPrior","DiurnalTemp1WeekPrior","DiurnalTemp2WeekPrior","DiurnalTemp3WeekPrior","DiurnalTemp1MonthPrior","DiurnalTemp2MonthPrior","DiurnalTemp3MonthPrior","DiurnalTemp1QuarterPrior","DiurnalTemp2QuarterPrior","DiurnalTemp3QuarterPrior","MeanTemp1DayPrior","MeanTemp2DayPrior","MeanTemp3DayPrior","MeanTemp1WeekPrior","MeanTemp2WeekPrior","MeanTemp3WeekPrior","MeanTemp1MonthPrior","MeanTemp2MonthPrior","MeanTemp3MonthPrior","MeanTemp1QuarterPrior","MeanTemp2QuarterPrior","MeanTemp3QuarterPrior","propforest100_log","propdeciduous100_log","propevergreen100_log","propmixedforest100_log","propwetlands100_log","proplowdeveloped100","propdeveloped100","propshrub100_log","propherby100_log","propforest1000_log","propwetlands1000_log","propdeciduous1000_log","propevergreen1000_log","propmixedforest1000_log","proplowdeveloped1000","propdeveloped1000","propshrub1000_log","propherby1000_log","AedesAegypti","AedesAlbopictus","AedesSierrensis","AedesVexans","AnophelesFreeborni","CulexQuinquefasciatus","CulexTarsalis","CulisetaIncidens","CulisetaInornata"
"24423","SanJoaquin","San Joaquin County MVCD",2011,"2011-03-08",10,3,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.97795,238.7129,37.97795,-121.2871,37.75,238.75,0.2309508,15.358,15.62966,20.72924,17.83686,12.7562,12.55585,15.62912,12.9433,12.55126,13.70789,23.013,32.284,8.496984,11.79096,6.92077,6.977952,0.8743178,4.373998,3.768269,3.393476,6.362168,4.507971,9.106771,13.84169,1.85965095663639,0.98191478860471,0,2.37741237780895,3.02698187859224,3.94152646633256,4.39332494273603,2.35926472001165,4.69879075738953,5.29484333909653,104.2301,0.1923586,6.861012,3.838698,13.80847,10.85891,11.88189,8.181855,11.86085,9.54982,6.189091,9.199921,13.90622,18.44231,11.92749,13.71031,13.825,12.40741,6.815261,8.464925,9.698696,8.168386,9.456713,9.107931,16.05988,23.06285,0,0,0,0,0,0.941176470588235,0.0588235294117647,0,0,0,0,0,0,0,0.295871559633028,0.677178899082569,0,0,0,0,0,0,0,0,0,1,1
"219396","Tulare","Delta VCD",2017,"2017-09-06",36,9,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.33462,240.7482,36.33462,-119.2518,36.25,240.75,0.08463914,37.22713,39.33686,43.02419,41.02237,40.5337,36.21021,38.58061,38.93764,36.1268,37.88168,26.23897,15.12291,23.56061,25.86016,25.63173,23.78608,20.91826,19.05684,20.28595,20.83405,17.91346,19.67782,10.72257,4.948707,0,0.129612787409961,0.0780853533047102,0.270067747075491,0.0427725134208617,0.0811456899341295,0.363449693411922,0.134923560608817,0.741731132993008,0.9866742626128,54.37494,308.4303,13.66652,13.4767,17.39246,17.23628,19.61544,17.15337,18.29466,18.10359,18.21334,18.20386,15.5164,10.1742,30.39387,32.59851,34.32796,32.40423,30.72598,27.63353,29.43328,29.88585,27.02013,28.77975,18.48077,10.03581,0,0,0,0,0,0.558823529411765,0.0882352941176471,0,0,0,0,0,0,0,0.314793577981651,0.44868119266055,0,0.0307716586667537,0,0,0,0,0,1,0,0,0
"46428","Orange","Orange County Mosquito and Vector Control District",2011,"2011-12-12",50,12,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",33.68145,242.0081,33.68145,-117.9919,33.75,242.25,0.2513925,15.28507,20.19078,21.54714,18.88028,20.21245,21.0072,19.62262,23.4008,26.0586,23.02734,27.95017,21.50545,5.349952,4.267267,3.153827,3.022554,6.820971,6.959649,6.925684,10.77761,14.67588,10.79306,16.50898,10.95038,0,0,0,0,0,2.95630721952453,3.21455369791978,2.83532288212122,3.33831011866936,4.22097060520412,2.998321,75.38305,9.935119,15.92352,18.39331,15.85773,13.39148,14.04755,12.69694,12.62318,11.38271,12.23428,11.44119,10.55507,10.31751,12.22903,12.35048,10.95142,13.51671,13.98342,13.27415,17.08921,20.36724,16.9102,22.22957,16.22791,0,0,0,0,0,0.0285714285714286,0.971428571428571,0,0,0,0.000858737708417804,0,0,0,0.0956471935853379,0.883734249713631,0,0.0195667663182848,0,0,0,0,0,1,0,1,0
"180070","Tulare","Delta VCD",2016,"2016-09-20",38,9,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.421,240.9101,36.421,-119.0899,36.25,240.75,0.2342499,39.26992,37.59565,34.44394,32.20629,34.77956,32.89981,33.74888,38.09347,36.7165,36.18628,28.67293,17.50432,15.50946,16.7515,14.19797,12.80025,15.47177,14.37757,14.7971,17.70204,16.88102,16.46005,12.06369,5.112545,0,0,0,0,0,0,0,0,0,0,28.5591,189.1932,23.76046,20.84415,20.24597,19.40604,19.30779,18.52224,18.95178,20.39143,19.83548,19.72623,16.60924,12.39178,27.38969,27.17358,24.32096,22.50327,25.12566,23.63869,24.27299,27.89775,26.79876,26.32317,20.36831,11.30843,0,0,0,0,0,0.457142857142857,0.314285714285714,0,0.0555698511548108,0,0.000572409861078566,0,0,0,0.274835385055826,0.189521900944747,0.0248811251916008,0.254870777883816,0,0,0,0,0,1,0,0,0
"143248","Kern","Kern MVCD",2015,"2015-09-22",38,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",35.40333,240.6047,35.40333,-119.3953,35.25,240.75,0.2112267,36.61451,35.74549,32.9613,30.4476,35.95007,31.02216,33.13951,34.75906,34.05897,33.98584,28.11592,19.57211,19.912,19.23763,16.16719,16.14528,21.17977,16.07987,18.44226,19.64389,20.4367,19.50762,13.14683,7.027649,0,0,0,0.34504786062152,0.810860436003969,0,0.979040153527265,0.758312067989187,2.39823430622913,2.6246903310573,18.54721,42.38054,16.70251,16.50786,16.79411,14.30232,14.7703,14.94229,14.69725,15.11517,13.62227,14.47823,14.96909,12.54446,28.26326,27.49156,24.56424,23.29644,28.56492,23.55101,25.79089,27.20147,27.24783,26.74673,20.63138,13.29988,0,0,0,0,0,0.0571428571428571,0.0571428571428571,0,0,0,0,0,0,0,0.0429799426934097,0.146131805157593,0.0745172211874674,0.00257547717121524,0,0,0,0,0,1,1,0,0
"376800","LosAngeles","San Gabriel Valley MVCD",2021,"2021-02-24",8,2,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",34.08835,241.8874,34.08835,-118.1126,34.25,241.75,0.2121544,23.19274,24.14133,19.94316,19.70329,16.74356,18.00402,16.96554,18.64423,19.5123,18.37402,27.51172,29.90002,6.942631,5.32002,5.487212,5.449614,7.8455,6.173165,6.073156,6.175037,5.51903,5.922408,13.58868,17.51121,0.0204270891420349,0,0,0.0204270891420349,0.631822901540482,0,3.97033530883695,3.70896096408735,0.456711301386475,4.5368116846744,5.122277,1.394155,16.2501,18.82131,14.45595,14.25368,8.898065,11.83086,10.89238,12.46919,13.99327,12.45161,13.92304,12.38882,15.06768,14.73068,12.71519,12.57645,12.29453,12.08859,11.51935,12.40963,12.51566,12.14821,20.5502,23.70562,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0.199026345933562,0.757445589919817,0.014216901383286,0.00257400399517284,0,0,0,0,0,1,0,0,0
"140605","SanBernardino","West Valley MVCD",2015,"2015-09-02",35,9,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",34.12861,242.4739,34.12861,-117.5261,34.25,242.25,0.2546895,28.62552,30.68194,32.91558,34.17903,31.85569,36.00462,32.74697,29.49332,30.11624,30.78551,21.06087,15.59291,16.61562,17.53394,19.86321,19.71233,17.77331,19.21618,18.20935,17.37113,16.37265,17.31771,8.806078,4.535393,0,0,0,0,0,0,0.415370289427256,3.69893027496732,1.92040257947769,3.84465787987226,34.97649,150.0857,12.0099,13.148,13.05237,14.46671,14.08239,16.78843,14.53762,12.12219,13.74358,13.4678,12.25479,11.05752,22.62057,24.10794,26.3894,26.94568,24.8145,27.6104,25.47816,23.43223,23.24444,24.05161,14.93347,10.06415,0,0,0,0,0,0.75,0.0833333333333333,0,0.154150679827259,0,0,0,0,0,0.433152018322359,0.526481534497567,0.0285048225366725,0.0113864025523134,0,0,0,0,0,1,0,0,0
"194819","SantaCruz","Santa Cruz County MVCD",2017,"2017-05-02",18,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",37.04981,237.9829,37.04981,-122.0171,37.25,237.75,0.3071315,28.86977,24.07643,24.96274,22.07207,18.80157,16.80668,19.0212,18.20086,15.42243,17.54816,15.23045,22.59648,11.59384,9.399809,11.52814,10.52467,9.889481,9.737997,9.512474,8.697257,7.88255,8.697427,6.67168,12.72625,0,0,0,0.413069190321533,2.47607022331293,3.63620283495265,4.67132677235179,4.78117349126906,5.96324098303906,6.41828662944456,732.2898,185.022,17.27593,14.67662,13.43459,11.5474,8.912085,7.068685,9.508722,9.503604,7.539884,8.850737,8.558767,9.870235,20.2318,16.73812,18.24544,16.29837,14.34552,13.27234,14.26683,13.44906,11.65249,13.1228,10.95106,17.66136,0,0,0,0,0,0.303030303030303,0.696969696969697,0,0,0.270101587105032,0,0,0.241223525298944,0.0366134954321009,0.377510040160643,0.306368330464716,0.00457928676583086,0.00143328102506973,0,0,1,0,0,0,0,0,0
"247188","SanBernardino","West Valley MVCD",2018,"2018-06-25",26,6,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",34.0716,242.3087,34.0716,-117.6913,34.25,242.25,0.1877997,28.67591,27.40065,33.08458,29.71693,29.55723,28.95761,28.32875,21.96404,22.12656,24.13978,17.1427,22.84718,15.04205,14.97634,15.08521,13.48276,14.29645,13.02403,12.82142,9.605477,6.724002,9.716968,3.121685,5.997685,0,0,0,0,0,0,0.176483464917485,2.09105830504492,0.0770198171865602,2.1242420912435,193.3466,1.477896,13.63386,12.42431,17.99937,16.23417,15.26078,15.93357,15.50732,12.35856,15.40255,14.42281,14.02101,16.84949,21.85898,21.1885,24.0849,21.59985,21.92684,20.99082,20.57509,15.78476,14.42528,16.92837,10.13219,14.42243,0,0,0,0,0,0.444444444444444,0.555555555555556,0,0,0,0,0,0,0,0.287392550143266,0.707736389684814,0.00485923494370522,0,0,0,0,0,0,1,0,1,0
"80194","Fresno","Consolidated MAD",2013,"2013-07-23",30,7,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.98278,240.275,36.98278,-119.725,36.75,240.25,0.2341166,35.69183,40.97451,40.80144,37.85062,39.13666,40.88707,38.72775,33.48279,30.83692,34.34916,21.26417,17.02881,23.83133,23.5172,22.39845,19.99775,20.33428,22.89562,21.29382,16.60167,14.71374,17.53641,7.250715,5.390776,0,0,0,0,0,0.0295901900984551,0.0295901900984551,0,1.17493917815529,1.18417144502895,44.83792,110.7324,11.8605,17.4573,18.40299,17.85286,18.80238,17.99145,17.43393,16.88112,16.12318,16.81274,14.01345,11.63804,29.76158,32.24586,31.59994,28.92419,29.73547,31.89134,30.01079,25.04223,22.77533,25.94278,14.25744,11.2098,0,0,0,0,0.22314355131421,0.0555555555555556,0.0277777777777778,0,0.45953232937844,0,0.104587020711436,0,0,0,0.077319587628866,0.0229095074455899,0.0387580102994037,0.427929478921467,0,0,0,0,0,1,0,0,0
"284319","SanDiego","San Diego County Dept. of Environmental Health Vector Control",2019,"2019-05-07",19,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.2391,242.7057,33.2391,-117.2943,33.25,242.75,0.04565017,20.76653,20.70534,21.48148,20.42021,20.82247,20.33572,21.0456,19.16235,15.91789,18.70861,19.21392,25.74297,13.02829,10.90658,11.49379,11.6584,11.79216,10.06455,10.28981,7.418949,4.862899,7.523887,7.354256,16.23443,0.746999273428608,0,0,2.4144233824985,0.290449389894381,0.0886812020554305,2.45829484255452,3.02376077927527,4.96867584736688,5.15957068362254,243.1781,19.14015,7.738244,9.798756,9.987684,8.761813,9.030304,10.27116,10.75579,11.7434,11.05499,11.18473,11.85966,9.508548,16.89741,15.80596,16.48763,16.0393,16.30731,15.20013,15.66771,13.29065,10.39039,13.11625,13.28409,20.9887,0,0,0,0,0,0.96875,0.03125,0,0,0.00172166470073586,0.0187772231013358,0,0.00172166470073586,0,0.299253302699598,0.663124641010913,0.0105700169934508,0.00172166470073586,0,0,0,0,0,0,0,1,0
"250627","Fresno","Fresno Westside MAD",2018,"2018-07-10",28,7,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.7605,239.6859,36.7605,-120.3141,36.75,239.75,0.06491613,37.06399,38.41018,37.51732,36.39305,36.04048,36.1561,35.05958,29.11806,25.79958,29.99241,19.00259,20.10125,18.84993,20.11595,21.15886,18.87309,17.73569,17.52766,17.1324,13.65093,10.32492,13.70275,5.83614,6.64627,0,0,0,0,0,0,0,0.0727727640170789,1.945428175782,1.95615930371447,134.6332,42.50025,18.21406,18.29423,16.35846,17.51996,18.30479,18.62844,17.92718,15.46713,15.47466,16.28966,13.16645,13.45498,27.95696,29.26306,29.33809,27.63307,26.88808,26.84188,26.09599,21.3845,18.06225,21.84758,12.41936,13.37376,0,0,0,0,0,0.294117647058824,0,0,0,0,0,0,0,0,0.0263459335624284,0.000572737686139748,0,0.108448526346403,0,0,0,0,0,1,1,0,0
"255195","Fresno","Fresno MVCD",2018,"2018-07-26",30,7,1,"BG Sentinel",FALSE,1,"Females - Mixed","abundance",36.72887,240.2956,36.72887,-119.7044,36.75,240.25,0.05026392,40.24961,41.19963,39.05636,39.70169,40.19345,38.72867,38.69402,33.72134,27.41575,33.27704,20.79443,17.52498,23.19184,23.13333,23.27419,23.50944,23.28226,20.82131,21.5262,16.77541,13.12264,17.14142,7.336518,5.938359,0,0,0,0,0,0,0,0,0.0335114462611244,0.0335114462611244,144.5208,48.31539,17.05778,18.0663,15.78217,16.19225,16.91119,17.90736,17.16782,16.94593,14.29311,16.13562,13.45791,11.58662,31.72073,32.16648,31.16527,31.60557,31.73786,29.77499,30.11011,25.24838,20.26919,25.20923,14.06548,11.73167,0,0,0,0,0,0.8125,0.1875,0,0,0,0,0,0,0,0.63939132931381,0.320413436692506,0,0.00343938430190947,1,0,0,0,0,1,0,0,0
"315053","Placer","Placer MVCD",2019,"2019-09-04",36,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",39.23969,239.9699,39.23969,-120.0301,39.25,239.75,0.2201444,27.48957,27.55982,27.60331,27.07683,27.6816,27.64253,26.50471,25.91482,21.86346,24.761,11.29862,3.740588,9.552569,9.139877,6.12397,8.279788,8.340501,7.833472,7.747471,7.88936,5.092329,6.90972,-0.7879415,-4.753432,0,0,0,0.6781820596395,0,0,0.699280334263393,0.721383749813301,1.49393053550116,1.8755111363538,208.1401,802.1639,17.937,18.41994,21.47934,18.79705,19.34109,19.80906,18.75724,18.02546,16.77114,17.85128,12.08656,8.494019,18.52107,18.34985,16.86364,17.67831,18.01105,17.738,17.12609,16.90209,13.4779,15.83536,5.255337,-0.5064221,0,0,0,0,0,0.970588235294118,0.0294117647058824,0,0,0.0927527003968321,0.00314870733881785,0,0.0927527003968321,0,0.486238532110092,0.117545871559633,0.019026557208471,0.00685716972613705,0,0,1,0,0,0,1,0,0
"332779","Fresno","Fresno MVCD",2020,"2020-04-23",17,4,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.83109,240.1597,36.83109,-119.8403,36.75,240.25,0.121344,27.25326,23.21412,17.59861,22.95199,21.82983,17.65906,19.90011,20.25018,17.77214,19.30748,16.82992,32.54808,11.84493,9.771605,11.79406,11.943,10.0303,7.767732,9.199537,8.145791,4.506165,7.283831,5.775783,16.34303,0,1.06097757049297,0.094274962333392,1.75778550113726,2.32758526803833,3.35760070794408,3.97862745356819,4.02782113913604,0.391693040379582,4.6919128602137,93.23019,0,15.40833,13.44251,5.804547,11.00899,11.79953,9.891331,10.70057,12.10439,13.26597,12.02365,11.05414,16.20505,19.54909,16.49286,14.69634,17.4475,15.93007,12.7134,14.54982,14.19799,11.13915,13.29565,11.30285,24.44555,0,0,0,0,0,0.514285714285714,0.485714285714286,0,0,0,0,0,0,0,0.480664566026926,0.507877399026067,0,0,0,0,0,0,0,1,0,0,0
"277280","Riverside","Northwest Mosquito and Vector Control",2019,"2019-02-06",6,2,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.95691,242.6489,33.95691,-117.3511,33.75,242.75,0.2302866,10.37366,12.81402,12.12469,13.92548,21.86818,17.41532,17.20427,18.17923,20.28932,18.55761,29.45099,30.8222,5.439847,7.811862,5.94802,6.461322,4.072564,6.807968,5.530993,3.244256,5.95992,4.911723,13.71865,15.40847,2.96956744027837,1.7748459045685,3.2537092355617,4.159310804374,0,3.96671079200267,4.91561960425884,2.70620583463689,4.22458420965988,5.38321993823661,20.47056,1.549455,4.933818,5.002157,6.176672,7.464159,17.79561,10.60736,11.67327,14.93497,14.3294,13.64588,15.73234,15.41373,7.906756,10.31294,9.036357,10.1934,12.97037,12.11165,11.36763,10.71174,13.12462,11.73466,21.58482,23.11534,0,0,0,0,0,0.885714285714286,0.0571428571428571,0,0.0555698511548108,0.00171673861905455,0.00343053509678922,0,0.00171673861905455,0,0.724513172966781,0.170675830469645,0.0260048571353282,0.0643237214374649,0,0,0,0,0,0,0,0,1
"258189","SanBernardino","West Valley MVCD",2018,"2018-08-08",32,8,1,"BG Sentinel",FALSE,1,"Females - Mixed","abundance",34.03946,242.2775,34.03946,-117.7225,34.25,242.25,0.2123293,38.49858,38.68093,35.99712,36.70861,36.75572,35.58705,36.0343,31.41735,23.68795,30.37987,18.63304,19.83741,19.02929,17.46339,17.41885,19.16878,20.44935,20.07093,20.0501,15.09155,10.7342,15.29195,5.230842,3.038184,0,0,0,0,0,0.0305753824361374,0.0592144892231107,2.00193921907732,1.53749626901801,2.40850515207825,122.3994,74.8779,19.46929,21.21754,18.57827,17.53983,16.30638,15.51611,15.9842,16.32581,12.95375,15.08792,13.4022,16.79923,28.76394,28.07216,26.70798,27.93869,28.60253,27.82899,28.0422,23.25445,17.21108,22.83591,11.93194,11.4378,0,0,0,0,0,0.6944444,0.3055556,0,0,0,0,0,0,0,0.394148,0.5553643,0.0478881956133035,0.0011467891858475,1,0,0,0,0,1,0,0,0
"257053","SanMateo","San Mateo County MVCD",2018,"2018-08-02",31,8,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.38411,237.7648,37.38411,-122.2352,37.25,237.75,0.1349164,19.33163,18.91682,20.05637,19.60934,23.06285,22.31492,23.12527,22.87048,20.16481,22.05352,17.47061,16.52295,11.51975,11.44866,11.63039,11.7777,13.66142,13.615,13.27362,12.09317,10.58799,11.98493,6.766277,6.148028,0,0,0,0,0,0,0,0.21788969394425,1.39473588102274,1.45333576306149,272.054,293.166,7.811878,7.468152,8.425977,7.831636,9.401435,8.699918,9.851652,10.77731,9.576816,10.06859,10.70433,10.37492,15.42569,15.18274,15.84338,15.69352,18.36214,17.96496,18.19945,17.48182,15.3764,17.01922,12.11844,11.33549,0.0571584138399486,0,0.0571584138399486,0,0,0.882352941176471,0.0588235294117647,0,0,0.341620989414252,0.0085665857983313,0,0.141244614695914,0.227550231407157,0.500716948666475,0.0131918554631488,0.00799775756911417,0.0592910519566646,0,0,0,0,0,0,0,1,0
"42888","Kings","Kings MAD",2011,"2011-09-27",39,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.28722,240.1656,36.28722,-119.8344,36.25,240.25,0.09228362,28.41061,26.94425,36.62561,34.36553,33.07346,34.59254,34.73093,35.81795,35.17887,35.24258,27.12593,14.70509,13.02938,12.68711,19.61644,15.29768,14.20921,16.95264,15.32297,15.79378,16.22129,15.77935,10.17965,3.907082,0,0,0,0,0,0.0753250183952621,0.0753250183952621,0.326877785292557,0.575949098784676,0.808119603475501,32.6466,120.4757,15.38123,14.25714,17.00917,19.06786,18.86424,17.63989,19.40796,20.02416,18.95758,19.46323,16.94628,10.79801,20.72,19.81568,28.12103,24.83161,23.64133,25.77259,25.02695,25.80586,25.70008,25.51096,18.65279,9.306086,0,0,0,0,0.0281708769666964,0,0,0,0,0,0.000286409854456696,0,0,0,0.0214838155256374,0.00945287883128043,0,0.000286409854456696,0,0,0,0,1,0,1,0,0
"47073","Riverside","Northwest Mosquito and Vector Control",2012,"2012-02-21",8,2,1,"Resting box collection",FALSE,1,"Females - Gravid","abundance",33.97411,242.5004,33.97411,-117.4996,33.75,242.75,0.3354481,14.92529,14.35215,17.82001,16.29548,19.49187,20.2396,19.34392,21.58038,17.59879,19.50769,27.08275,30.07274,4.192237,5.545949,0.02034676,3.174721,5.149791,1.799358,3.595313,1.799685,2.029676,2.474891,10.63814,13.78729,0,0,0,2.56002958288504,0.142440612402655,0,3.33025582701059,1.3774347302372,2.7195452129087,3.80851920944348,62.33025,5.753564,10.73305,8.806201,17.79966,13.12075,14.34208,18.44025,15.7486,19.78069,15.56911,17.0328,16.4446,16.28545,9.558763,9.94905,8.920177,9.735098,12.32083,11.01948,11.46961,11.69003,9.814234,10.99129,18.86045,21.93001,0,0,0,0,0,0.472222222222222,0,0,0,0,0.29963780837193,0,0,0,0.433276059564719,0.0561282932416953,0.000572573734509048,0.0565059164228093,0,0,0,0,0,0,1,0,0
"371071","Stanislaus","Turlock MAD",2020,"2020-10-13",41,10,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.59013,239.1778,37.59013,-120.8222,37.75,239.25,0.1754174,30.19085,27.22168,26.687,28.0285,34.96373,32.82897,31.93777,36.12435,35.81984,34.62732,31.34154,18.55467,10.14811,13.84142,12.58418,12.41932,15.32098,16.08745,14.70679,19.19356,16.9893,16.96322,14.56028,5.821416,0,0,0,0,0,0,0.0317493623768598,0,0,0.0317493623768598,16.1835,141.7697,20.04274,13.38026,14.10282,15.60918,19.64275,16.74152,17.23097,16.93079,18.83054,17.6641,16.78126,12.73326,20.16948,20.53155,19.63559,20.22391,25.14236,24.45821,23.32228,27.65896,26.40457,25.79527,22.95091,12.18805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0
"191600","Riverside","Coachella Valley MVCD",2017,"2017-04-06",14,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",33.75279,243.5692,33.75279,-116.4308,33.75,243.75,0.1808215,28.75628,26.81906,28.09107,27.6676,25.50764,29.67852,28.20646,20.17862,16.90777,21.76428,22.86196,37.24295,8.405329,9.520022,9.991568,10.04698,11.05003,13.51288,11.09928,8.258427,5.114533,8.157413,8.685932,20.76643,0,0,0,0,0,0.0881497229945622,0.0881497229945622,3.37261956476378,4.04044805786035,4.44381246438034,48.51262,12.26305,20.35096,17.29904,18.0995,17.62062,14.45762,16.16564,17.10719,11.92019,11.79323,13.60687,14.17602,16.47653,18.58081,18.16954,19.04132,18.85729,18.27884,21.5957,19.65287,14.21852,11.01115,14.96085,15.77394,29.00469,0,0,0,0,0,0.15625,0.84375,0,0,0,0,0,0,0,0.300229621125144,0.451779563719862,0.218309844123911,0,0,0,0,0,0,1,0,0,0
"355688","Fresno","Fresno Westside MAD",2020,"2020-08-06",32,8,1,"BG Sentinel",FALSE,1,"Females - Mixed","abundance",36.86244,239.542,36.86244,-120.458,36.75,239.75,0.2364785,32.61679,36.38073,37.58038,36.63705,36.98954,36.2804,36.86005,33.95001,30.793,33.86769,21.47147,15.73163,15.96754,17.9193,17.3981,17.34082,18.2642,18.67539,18.03348,16.48779,14.89536,16.47221,8.017948,4.926238,0,0,0,0,0,0,0,0.0359074129235768,1.76965410266172,1.77586430783388,90.75851,96.52816,16.64925,18.46143,20.18228,19.29623,18.72534,17.60502,18.82657,17.46223,15.89764,17.39548,13.45352,10.8054,24.29217,27.15001,27.48924,26.98894,27.62687,27.47789,27.44676,25.2189,22.84418,25.16995,14.74471,10.32894,0,0,0,0,0,0.388888888888889,0.611111111111111,0,0,0,0.00286205118091397,0,0,0,0.149899684723416,0.388076812840355,0,0.00200429558865202,0,0,0,0,0,1,1,0,0
"3878","Sonoma","Marin-Sonoma MVCD",2010,"2010-04-07",14,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",38.35431,237.49,38.35431,-122.51,38.25,237.25,0.2617241,17.21381,12.93205,9.756546,13.27586,16.73942,21.9966,16.86977,15.39332,12.97936,15.08082,16.71633,26.69845,0.9391732,1.661243,3.390908,2.493546,5.505178,4.650179,3.618258,5.692666,6.177771,5.162898,4.983723,9.60091,1.09534963867599,3.16033612808428,0.0325858568620582,4.11358379554758,2.57578201030221,0,4.55781124712692,5.0872580064007,5.66500110497744,6.29878011490688,243.616,8.1671,16.27463,11.27081,6.365638,10.78232,11.23424,17.34642,13.25151,9.700658,6.801591,9.917921,11.73261,17.09754,9.07649,7.296646,6.573727,7.884706,11.1223,13.32339,10.24402,10.54299,9.578566,10.12186,10.85003,18.14968,0,0,0,0,0.0555698511548108,0.342857142857143,0.0857142857142857,0,0.414943852062708,0.0105399067157772,0.039033454454843,0,0.00428633318068527,0.00628035178754965,0.170675830469645,0.0506872852233677,0.185561815037349,0.327059725443736,0,0,0,0,0,0,0,1,0
"275707","SanJoaquin","San Joaquin County MVCD",2018,"2018-11-14",46,11,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",38.1539,238.5558,38.1539,-121.4442,38.25,238.75,0.2166795,17.23993,20.37296,19.62834,20.04423,26.59307,26.27639,25.17707,28.91714,30.74978,28.28133,32.89066,20.97222,1.428761,-0.5958307,-1.103436,1.860782,7.374668,8.939537,6.390348,11.37275,12.77858,10.18056,13.6849,6.435934,0,0,0,0,0,0.0653700409541263,0.0653700409541263,2.830418264989,0,2.83439499856863,8.238544,188.6929,15.81117,20.9688,20.73178,18.18344,19.2184,17.33685,18.78672,17.5444,17.9712,18.10077,19.20576,14.53629,9.334347,9.888567,9.262452,10.9525,16.98387,17.60796,15.78371,20.14494,21.76418,19.23095,23.28778,13.70408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199828718241507,0.000570939194975735,0,0,0,0,0,1,0,0,0,0,1
